transaction_id,timestamp,employee_id,vendor_id,merchant_category,mcc_code,amount,employee_approval_limit,dest_bank_account_hash,device_ip,is_fraud,fraud_type
TXN_105065,2026-01-30 19:40:00,EMP_5085,VEND_1018,OFFICE_SUPPLIES,5111,66.11,10000,BANK_HASH_cb73a3ad,206.176.183.234,0,LEGITIMATE
TXN_105066,2026-03-30 06:21:00,EMP_5122,VEND_1041,TRAVEL_FLIGHTS,4511,975.88,10000,BANK_HASH_4bf3c92f,10.21.59.66,0,LEGITIMATE
TXN_105067,2026-03-04 16:34:00,EMP_5040,VEND_1064,CONSULTING_SERVICES,7392,624.94,10000,BANK_HASH_f7328862,53.19.55.224,0,LEGITIMATE
TXN_105068,2026-04-02 04:18:00,EMP_5070,VEND_1011,OFFICE_SUPPLIES,5111,3808.67,5000,BANK_HASH_e78d0796,177.213.17.63,0,LEGITIMATE
TXN_105069,2026-02-24 22:20:00,EMP_5098,VEND_1087,IT_HARDWARE,5732,28.11,10000,BANK_HASH_0d2c24c2,78.83.233.86,0,LEGITIMATE
TXN_105070,2026-03-21 03:31:00,EMP_5191,VEND_1083,OFFICE_SUPPLIES,5111,1217.17,5000,BANK_HASH_83a6d225,71.208.216.171,0,LEGITIMATE
TXN_105071,2026-03-20 21:22:00,EMP_5085,VEND_1028,TRAVEL_FLIGHTS,4511,2034.44,10000,BANK_HASH_ca9ee298,154.41.130.197,0,LEGITIMATE
TXN_105072,2026-03-24 21:19:00,EMP_5018,VEND_1098,TRAVEL_FLIGHTS,4511,1005.43,5000,BANK_HASH_7a3e0f19,179.125.158.48,0,LEGITIMATE
TXN_105073,2026-03-10 03:27:00,EMP_5156,VEND_1051,LUXURY_RETAIL,5944,143.91,10000,BANK_HASH_ce9c69c1,123.186.96.103,0,LEGITIMATE
TXN_105074,2026-03-14 14:22:00,EMP_5184,VEND_1001,OFFICE_SUPPLIES,5111,5398.25,25000,BANK_HASH_95fe09e2,137.57.18.181,0,LEGITIMATE
TXN_105075,2026-02-20 14:53:00,EMP_5047,VEND_1007,OFFICE_SUPPLIES,5111,1104.75,5000,BANK_HASH_1bf6aed7,153.114.56.41,0,LEGITIMATE
TXN_105076,2026-03-15 23:41:00,EMP_5194,VEND_1094,TRAVEL_FLIGHTS,4511,1438.6,10000,BANK_HASH_e2449756,199.116.145.240,0,LEGITIMATE
TXN_105077,2026-01-18 00:17:00,EMP_5044,VEND_1035,IT_HARDWARE,5732,414.98,5000,BANK_HASH_f3f0c3f7,156.3.125.177,0,LEGITIMATE
TXN_105078,2026-03-27 03:10:00,EMP_5190,VEND_1027,TRAVEL_FLIGHTS,4511,1001.01,25000,BANK_HASH_781545b3,138.121.203.107,0,LEGITIMATE
TXN_105079,2026-03-15 04:33:00,EMP_5105,VEND_1070,OFFICE_SUPPLIES,5111,850.94,10000,BANK_HASH_da4b56a0,109.125.9.183,0,LEGITIMATE
TXN_105080,2026-01-12 04:55:00,EMP_5111,VEND_1083,OFFICE_SUPPLIES,5111,126.77,10000,BANK_HASH_83a6d225,102.156.185.196,0,LEGITIMATE
TXN_105081,2026-01-27 14:58:00,EMP_5008,VEND_1035,OFFICE_SUPPLIES,5111,178.34,25000,BANK_HASH_f3f0c3f7,111.122.153.120,0,LEGITIMATE
TXN_105082,2026-01-29 22:47:00,EMP_5001,VEND_1009,TRAVEL_FLIGHTS,4511,2735.36,5000,BANK_HASH_ed38b7dc,2.93.201.255,0,LEGITIMATE
TXN_105083,2026-03-04 11:59:00,EMP_5134,VEND_1051,LUXURY_RETAIL,5944,421.3,25000,BANK_HASH_ce9c69c1,8.32.56.27,0,LEGITIMATE
TXN_105084,2026-01-03 19:15:00,EMP_5066,VEND_1034,LUXURY_RETAIL,5944,335.29,25000,BANK_HASH_ba125639,36.149.86.12,0,LEGITIMATE
TXN_105085,2026-02-25 23:54:00,EMP_5100,VEND_1005,CONSULTING_SERVICES,7392,1064.53,25000,BANK_HASH_eaf7a55d,159.23.9.226,0,LEGITIMATE
TXN_105086,2026-03-05 12:03:00,EMP_5191,VEND_1051,IT_HARDWARE,5732,2206.37,5000,BANK_HASH_ce9c69c1,199.201.242.161,0,LEGITIMATE
TXN_105087,2026-03-31 17:39:00,EMP_5191,VEND_1026,LUXURY_RETAIL,5944,105.92,5000,BANK_HASH_7bd4d1ed,70.206.24.100,0,LEGITIMATE
TXN_105088,2026-04-02 00:52:00,EMP_5027,VEND_1076,IT_HARDWARE,5732,1299.89,25000,BANK_HASH_b6614cbe,77.135.34.251,0,LEGITIMATE
TXN_105089,2026-03-06 19:47:00,EMP_5104,VEND_1056,IT_HARDWARE,5732,200.4,25000,BANK_HASH_9cce2570,71.128.57.220,0,LEGITIMATE
TXN_105090,2026-03-26 05:13:00,EMP_5021,VEND_1045,TRAVEL_FLIGHTS,4511,65.71,25000,BANK_HASH_1a9d078e,82.34.30.112,0,LEGITIMATE
TXN_105091,2026-02-28 18:55:00,EMP_5005,VEND_1086,LUXURY_RETAIL,5944,91.28,5000,BANK_HASH_ee644eef,113.95.150.245,0,LEGITIMATE
TXN_105092,2026-02-19 13:26:00,EMP_5035,VEND_1011,IT_HARDWARE,5732,2705.13,5000,BANK_HASH_e78d0796,213.82.140.12,0,LEGITIMATE
TXN_105093,2026-03-04 04:32:00,EMP_5155,VEND_1047,LUXURY_RETAIL,5944,198.3,25000,BANK_HASH_72ece034,193.218.117.86,0,LEGITIMATE
TXN_105094,2026-02-28 01:39:00,EMP_5191,VEND_1050,OFFICE_SUPPLIES,5111,79.3,5000,BANK_HASH_fb706cb9,95.62.110.18,0,LEGITIMATE
TXN_105095,2026-01-12 05:50:00,EMP_5005,VEND_1061,TRAVEL_FLIGHTS,4511,874.11,5000,BANK_HASH_a44772c9,64.117.203.103,0,LEGITIMATE
TXN_105096,2026-03-20 00:04:00,EMP_5178,VEND_1072,OFFICE_SUPPLIES,5111,2796.79,25000,BANK_HASH_361757f8,63.231.212.159,0,LEGITIMATE
TXN_105097,2026-01-21 02:43:00,EMP_5095,VEND_1047,OFFICE_SUPPLIES,5111,466.55,5000,BANK_HASH_72ece034,147.235.96.205,0,LEGITIMATE
TXN_105098,2026-03-19 13:21:00,EMP_5076,VEND_1012,TRAVEL_FLIGHTS,4511,831.53,10000,BANK_HASH_d1506ef2,180.208.223.97,0,LEGITIMATE
TXN_105099,2026-03-22 01:11:00,EMP_5025,VEND_1054,TRAVEL_FLIGHTS,4511,71.11,5000,BANK_HASH_b88fc971,114.233.183.56,0,LEGITIMATE
TXN_105100,2026-03-09 04:21:00,EMP_5172,VEND_1097,IT_HARDWARE,5732,904.24,5000,BANK_HASH_099bcee7,7.49.254.6,0,LEGITIMATE
TXN_105101,2026-02-26 21:22:00,EMP_5121,VEND_1034,LUXURY_RETAIL,5944,1302.75,25000,BANK_HASH_ba125639,75.135.182.255,0,LEGITIMATE
TXN_105102,2026-03-03 08:23:00,EMP_5081,VEND_1074,OFFICE_SUPPLIES,5111,1279.12,10000,BANK_HASH_cfe23a94,136.104.27.236,0,LEGITIMATE
TXN_105103,2026-03-26 06:13:00,EMP_5185,VEND_1078,TRAVEL_FLIGHTS,4511,616.16,5000,BANK_HASH_ae6cb11a,116.127.115.10,0,LEGITIMATE
TXN_105104,2026-03-10 23:42:00,EMP_5078,VEND_1028,LUXURY_RETAIL,5944,578.67,25000,BANK_HASH_ca9ee298,188.52.165.243,0,LEGITIMATE
TXN_105105,2026-01-23 12:46:00,EMP_5086,VEND_1052,CONSULTING_SERVICES,7392,24804.43,25000,BANK_HASH_c0083be6,120.46.238.154,1,SPLIT_APPROVAL_BYPASS
TXN_105106,2026-03-04 20:44:00,EMP_5196,VEND_1078,OFFICE_SUPPLIES,5111,695.45,5000,BANK_HASH_ae6cb11a,35.17.72.82,0,LEGITIMATE
TXN_105107,2026-02-17 02:29:00,EMP_5028,VEND_1044,IT_HARDWARE,5732,167.2,25000,BANK_HASH_590fb111,190.35.173.20,0,LEGITIMATE
TXN_105108,2026-01-15 11:21:00,EMP_5013,VEND_1084,OFFICE_SUPPLIES,5111,2192.48,5000,BANK_HASH_e6240d92,105.26.39.42,0,LEGITIMATE
TXN_105109,2026-02-07 03:16:00,EMP_5118,VEND_1058,IT_HARDWARE,5732,5094.24,25000,BANK_HASH_4852d0ef,119.205.145.128,0,LEGITIMATE
TXN_105110,2026-03-31 01:30:00,EMP_5018,VEND_1084,TRAVEL_FLIGHTS,4511,5273.56,5000,BANK_HASH_e6240d92,55.252.236.251,0,LEGITIMATE
TXN_105111,2026-03-06 18:25:00,EMP_5090,VEND_1046,LUXURY_RETAIL,5944,3014.51,25000,BANK_HASH_09121b62,211.231.173.98,0,LEGITIMATE
TXN_105112,2026-03-25 07:40:00,EMP_5057,VEND_1043,TRAVEL_FLIGHTS,4511,1387.41,10000,BANK_HASH_4c9ed910,217.209.249.227,0,LEGITIMATE
TXN_105113,2026-02-13 04:23:00,EMP_5024,VEND_1050,CONSULTING_SERVICES,7392,1820.29,25000,BANK_HASH_fb706cb9,154.167.82.8,0,LEGITIMATE
TXN_105114,2026-01-20 15:55:00,EMP_5158,VEND_1085,TRAVEL_FLIGHTS,4511,513.64,5000,BANK_HASH_0b98d3c9,43.205.187.222,0,LEGITIMATE
TXN_105115,2026-03-12 08:53:00,EMP_5093,VEND_1047,TRAVEL_FLIGHTS,4511,1504.5,25000,BANK_HASH_72ece034,62.179.107.5,0,LEGITIMATE
TXN_105116,2026-03-05 07:38:00,EMP_5191,VEND_1074,TRAVEL_FLIGHTS,4511,922.24,5000,BANK_HASH_cfe23a94,155.2.249.212,0,LEGITIMATE
TXN_105117,2026-01-14 04:26:00,EMP_5124,VEND_1046,CONSULTING_SERVICES,7392,996.72,10000,BANK_HASH_09121b62,95.44.173.86,0,LEGITIMATE
TXN_105118,2026-03-23 04:07:00,EMP_5039,VEND_1067,TRAVEL_FLIGHTS,4511,2136.84,10000,BANK_HASH_fb320956,92.82.225.81,0,LEGITIMATE
TXN_105119,2026-01-29 07:47:00,EMP_5105,VEND_1021,IT_HARDWARE,5732,506.76,10000,BANK_HASH_676b9269,151.227.71.102,0,LEGITIMATE
TXN_105120,2026-01-01 17:01:00,EMP_5163,VEND_1038,LUXURY_RETAIL,5944,584.18,25000,BANK_HASH_7be46fc4,136.164.52.28,0,LEGITIMATE
TXN_105121,2026-02-27 04:45:00,EMP_5064,VEND_1051,CONSULTING_SERVICES,7392,3888.25,25000,BANK_HASH_ce9c69c1,49.7.33.104,0,LEGITIMATE
TXN_105122,2026-03-05 07:51:00,EMP_5186,VEND_1063,CONSULTING_SERVICES,7392,96.8,5000,BANK_HASH_8d87d56f,195.4.126.197,0,LEGITIMATE
TXN_105123,2026-01-17 01:22:00,EMP_5177,VEND_1031,TRAVEL_FLIGHTS,4511,1007.23,5000,BANK_HASH_43c40f36,78.181.46.197,0,LEGITIMATE
TXN_105124,2026-03-09 06:13:00,EMP_5146,VEND_1043,OFFICE_SUPPLIES,5111,3669.34,5000,BANK_HASH_4c9ed910,113.172.140.1,0,LEGITIMATE
TXN_105125,2026-01-05 11:29:00,EMP_5072,VEND_1047,LUXURY_RETAIL,5944,1423.81,5000,BANK_HASH_72ece034,36.111.198.85,0,LEGITIMATE
TXN_105126,2026-01-03 10:29:00,EMP_5155,VEND_1049,OFFICE_SUPPLIES,5111,1195.83,25000,BANK_HASH_8b45c980,124.80.44.93,0,LEGITIMATE
TXN_105127,2026-01-14 22:47:00,EMP_5173,VEND_1003,OFFICE_SUPPLIES,5111,441.01,25000,BANK_HASH_cce8776d,49.88.147.33,0,LEGITIMATE
TXN_105128,2026-03-24 16:36:00,EMP_5098,VEND_1058,CONSULTING_SERVICES,7392,640.74,10000,BANK_HASH_4852d0ef,173.153.146.90,0,LEGITIMATE
TXN_105129,2026-01-24 00:20:00,EMP_5139,VEND_1055,CONSULTING_SERVICES,7392,2876.31,25000,BANK_HASH_e8f631d8,22.215.118.136,0,LEGITIMATE
TXN_105130,2026-01-16 07:51:00,EMP_5025,VEND_1050,IT_HARDWARE,5732,1238.81,5000,BANK_HASH_fb706cb9,37.127.14.101,0,LEGITIMATE
TXN_105131,2026-03-16 21:28:00,EMP_5199,VEND_1030,CONSULTING_SERVICES,7392,1094.61,5000,BANK_HASH_05658128,159.171.67.144,0,LEGITIMATE
TXN_105132,2026-02-24 23:15:00,EMP_5063,VEND_1045,IT_HARDWARE,5732,167.34,10000,BANK_HASH_1a9d078e,189.61.50.48,0,LEGITIMATE
TXN_105133,2026-03-18 21:02:00,EMP_5172,VEND_1045,CONSULTING_SERVICES,7392,34.24,5000,BANK_HASH_1a9d078e,63.203.49.230,0,LEGITIMATE
TXN_105134,2026-03-11 01:13:00,EMP_5116,VEND_1016,IT_HARDWARE,5732,4983.29,10000,BANK_HASH_9f2baec7,139.31.7.61,0,LEGITIMATE
TXN_105135,2026-02-14 11:48:00,EMP_5021,VEND_1027,IT_HARDWARE,5732,719.78,25000,BANK_HASH_781545b3,219.233.189.217,0,LEGITIMATE
TXN_105136,2026-01-25 09:38:00,EMP_5001,VEND_1009,TRAVEL_FLIGHTS,4511,1396.53,5000,BANK_HASH_ed38b7dc,204.234.95.222,0,LEGITIMATE
TXN_105137,2026-03-23 17:39:00,EMP_5079,VEND_1021,LUXURY_RETAIL,5944,134.61,10000,BANK_HASH_676b9269,193.138.216.173,0,LEGITIMATE
TXN_105138,2026-02-10 23:45:00,EMP_5103,VEND_1086,IT_HARDWARE,5732,1733.82,5000,BANK_HASH_ee644eef,6.58.86.23,0,LEGITIMATE
TXN_105139,2026-01-10 06:17:00,EMP_5145,VEND_1052,LUXURY_RETAIL,5944,4054.92,25000,BANK_HASH_c0083be6,160.166.93.13,0,LEGITIMATE
TXN_105140,2026-03-27 09:58:00,EMP_5005,VEND_1025,OFFICE_SUPPLIES,5111,1295.85,5000,BANK_HASH_ea714ef4,2.9.136.220,0,LEGITIMATE
TXN_105141,2026-03-22 21:53:00,EMP_5184,VEND_1029,TRAVEL_FLIGHTS,4511,212.21,25000,BANK_HASH_01729b61,149.255.97.71,0,LEGITIMATE
TXN_105142,2026-03-07 13:54:00,EMP_5039,VEND_1049,OFFICE_SUPPLIES,5111,1317.41,10000,BANK_HASH_8b45c980,144.50.93.198,0,LEGITIMATE
TXN_105143,2026-03-03 02:16:00,EMP_5171,VEND_1053,IT_HARDWARE,5732,2190.88,10000,BANK_HASH_9d9a237f,193.225.232.243,0,LEGITIMATE
TXN_105144,2026-03-08 20:27:00,EMP_5017,VEND_1018,CONSULTING_SERVICES,7392,792.37,5000,BANK_HASH_cb73a3ad,29.157.212.232,0,LEGITIMATE
TXN_105145,2026-03-28 12:12:00,EMP_5026,VEND_1011,IT_HARDWARE,5732,3188.37,25000,BANK_HASH_e78d0796,187.91.153.86,0,LEGITIMATE
TXN_105146,2026-03-23 05:10:00,EMP_5042,VEND_1009,TRAVEL_FLIGHTS,4511,1579.1,5000,BANK_HASH_ed38b7dc,178.122.100.206,0,LEGITIMATE
TXN_105147,2026-01-15 02:31:00,EMP_5040,VEND_1048,OFFICE_SUPPLIES,5111,3452.65,10000,BANK_HASH_faec7c0e,112.62.252.187,0,LEGITIMATE
TXN_105148,2026-02-13 03:55:00,EMP_5139,VEND_1072,IT_HARDWARE,5732,1475.28,25000,BANK_HASH_361757f8,51.143.117.162,0,LEGITIMATE
TXN_105149,2026-02-27 16:40:00,EMP_5194,VEND_1097,TRAVEL_FLIGHTS,4511,221.12,10000,BANK_HASH_099bcee7,82.9.49.46,0,LEGITIMATE
TXN_105150,2026-01-24 19:43:00,EMP_5096,VEND_1047,IT_HARDWARE,5732,565.93,5000,BANK_HASH_72ece034,144.184.174.30,0,LEGITIMATE
TXN_105151,2026-01-16 00:06:00,EMP_5071,VEND_1036,OFFICE_SUPPLIES,5111,348.08,10000,BANK_HASH_f7300817,131.70.221.108,0,LEGITIMATE
TXN_105152,2026-01-11 14:24:00,EMP_5176,VEND_1068,TRAVEL_FLIGHTS,4511,3602.49,25000,BANK_HASH_4a834807,56.111.216.89,0,LEGITIMATE
TXN_105153,2026-03-29 18:09:00,EMP_5048,VEND_1065,OFFICE_SUPPLIES,5111,2153.18,10000,BANK_HASH_490285e7,129.99.44.122,0,LEGITIMATE
TXN_105154,2026-01-14 06:37:00,EMP_5141,VEND_1082,CONSULTING_SERVICES,7392,1702.36,5000,BANK_HASH_eed45321,201.218.36.183,0,LEGITIMATE
TXN_105155,2026-02-08 11:34:00,EMP_5184,VEND_1054,CONSULTING_SERVICES,7392,547.08,25000,BANK_HASH_b88fc971,100.249.162.210,0,LEGITIMATE
TXN_105156,2026-02-03 20:42:00,EMP_5071,VEND_1063,OFFICE_SUPPLIES,5111,315.09,10000,BANK_HASH_8d87d56f,96.104.63.24,0,LEGITIMATE
TXN_105157,2026-03-27 00:15:00,EMP_5007,VEND_1009,TRAVEL_FLIGHTS,4511,2128.66,5000,BANK_HASH_ed38b7dc,78.60.59.198,0,LEGITIMATE
TXN_105158,2026-01-13 11:11:00,EMP_5082,VEND_1034,OFFICE_SUPPLIES,5111,974.13,10000,BANK_HASH_ba125639,2.216.76.243,0,LEGITIMATE
TXN_105159,2026-01-02 14:00:00,EMP_5138,VEND_1026,LUXURY_RETAIL,5944,393.87,5000,BANK_HASH_7bd4d1ed,130.245.108.236,0,LEGITIMATE
TXN_105160,2026-03-01 23:02:00,EMP_5199,VEND_1050,TRAVEL_FLIGHTS,4511,1448.1,5000,BANK_HASH_fb706cb9,165.101.230.155,0,LEGITIMATE
TXN_105161,2026-02-25 11:34:00,EMP_5002,VEND_1053,LUXURY_RETAIL,5944,71.75,5000,BANK_HASH_9d9a237f,39.219.230.24,0,LEGITIMATE
TXN_105162,2026-03-19 19:00:00,EMP_5119,VEND_1048,IT_HARDWARE,5732,602.17,10000,BANK_HASH_faec7c0e,174.194.159.91,0,LEGITIMATE
TXN_105163,2026-03-23 21:11:00,EMP_5167,VEND_1061,OFFICE_SUPPLIES,5111,958.24,5000,BANK_HASH_a44772c9,46.40.162.61,0,LEGITIMATE
TXN_105164,2026-02-07 01:33:00,EMP_5127,VEND_1018,OFFICE_SUPPLIES,5111,250.18,25000,BANK_HASH_cb73a3ad,161.146.110.212,0,LEGITIMATE
TXN_105165,2026-03-26 17:06:00,EMP_5101,VEND_1071,OFFICE_SUPPLIES,5111,6275.4,25000,BANK_HASH_3c854d12,162.252.247.47,0,LEGITIMATE
TXN_105166,2026-01-30 05:10:00,EMP_5147,VEND_1028,OFFICE_SUPPLIES,5111,361.87,25000,BANK_HASH_ca9ee298,219.186.237.74,0,LEGITIMATE
TXN_105167,2026-02-21 16:39:00,EMP_5076,VEND_1083,TRAVEL_FLIGHTS,4511,219.5,10000,BANK_HASH_83a6d225,140.253.81.69,0,LEGITIMATE
TXN_105168,2026-03-20 10:25:00,EMP_5076,VEND_1013,CONSULTING_SERVICES,7392,351.36,10000,BANK_HASH_587e6e4f,147.19.74.143,0,LEGITIMATE
TXN_105169,2026-03-20 05:01:00,EMP_5183,VEND_1087,IT_HARDWARE,5732,2208.4,25000,BANK_HASH_0d2c24c2,60.22.162.172,0,LEGITIMATE
TXN_105170,2026-03-15 07:45:00,EMP_5064,VEND_1072,OFFICE_SUPPLIES,5111,841.4,25000,BANK_HASH_361757f8,147.120.14.7,0,LEGITIMATE
TXN_105171,2026-02-08 12:21:00,EMP_5165,VEND_1001,IT_HARDWARE,5732,1260.05,25000,BANK_HASH_95fe09e2,210.84.216.98,0,LEGITIMATE
TXN_105172,2026-02-28 05:03:00,EMP_5029,VEND_1090,CONSULTING_SERVICES,7392,41.85,25000,BANK_HASH_6ed164b8,222.38.207.77,0,LEGITIMATE
TXN_105173,2026-03-14 02:06:00,EMP_5017,VEND_1094,TRAVEL_FLIGHTS,4511,62.56,5000,BANK_HASH_e2449756,49.137.44.121,0,LEGITIMATE
TXN_105174,2026-02-20 22:00:00,EMP_5139,VEND_1018,CONSULTING_SERVICES,7392,895.41,25000,BANK_HASH_cb73a3ad,33.65.196.206,0,LEGITIMATE
TXN_105175,2026-02-01 10:38:00,EMP_5044,VEND_1015,TRAVEL_FLIGHTS,4511,2554.58,5000,BANK_HASH_73c44eff,90.205.165.62,0,LEGITIMATE
TXN_105176,2026-02-13 13:25:00,EMP_5101,VEND_1093,IT_HARDWARE,5732,3257.35,25000,BANK_HASH_94b19788,194.118.157.24,0,LEGITIMATE
TXN_105177,2026-02-25 02:47:00,EMP_5035,VEND_1022,OFFICE_SUPPLIES,5111,146.05,5000,BANK_HASH_6bfb8537,40.188.194.13,0,LEGITIMATE
TXN_105178,2026-02-28 19:50:00,EMP_5006,VEND_1070,CONSULTING_SERVICES,7392,1169.46,5000,BANK_HASH_da4b56a0,61.243.192.140,0,LEGITIMATE
TXN_105179,2026-01-30 14:49:00,EMP_5002,VEND_1018,CONSULTING_SERVICES,7392,3676.74,5000,BANK_HASH_cb73a3ad,14.116.150.22,0,LEGITIMATE
TXN_105180,2026-02-08 14:43:00,EMP_5139,VEND_1029,CONSULTING_SERVICES,7392,746.47,25000,BANK_HASH_01729b61,20.221.8.7,0,LEGITIMATE
TXN_105181,2026-02-22 19:28:00,EMP_5163,VEND_1010,OFFICE_SUPPLIES,5111,2664.11,25000,BANK_HASH_e584505b,211.72.232.198,0,LEGITIMATE
TXN_105182,2026-02-09 18:58:00,EMP_5083,VEND_1010,LUXURY_RETAIL,5944,225.28,5000,BANK_HASH_e584505b,64.232.105.121,0,LEGITIMATE
TXN_105183,2026-01-16 08:56:00,EMP_5146,VEND_1027,TRAVEL_FLIGHTS,4511,4119.18,5000,BANK_HASH_781545b3,197.180.52.161,0,LEGITIMATE
TXN_105184,2026-01-12 12:58:00,EMP_5020,VEND_1038,OFFICE_SUPPLIES,5111,2098.01,5000,BANK_HASH_7be46fc4,25.50.106.13,0,LEGITIMATE
TXN_105185,2026-02-12 19:32:00,EMP_5048,VEND_1011,CONSULTING_SERVICES,7392,4263.85,10000,BANK_HASH_e78d0796,200.62.113.243,0,LEGITIMATE
TXN_105186,2026-03-15 02:00:00,EMP_5149,VEND_1090,LUXURY_RETAIL,5944,1703.38,25000,BANK_HASH_6ed164b8,1.78.254.153,0,LEGITIMATE
TXN_105187,2026-02-28 11:31:00,EMP_5086,VEND_1097,CONSULTING_SERVICES,7392,687.43,25000,BANK_HASH_099bcee7,44.175.93.216,0,LEGITIMATE
TXN_105188,2026-01-25 09:22:00,EMP_5020,VEND_1062,OFFICE_SUPPLIES,5111,4185.32,5000,BANK_HASH_8a61f0cb,72.9.89.104,0,LEGITIMATE
TXN_105189,2026-02-08 10:08:00,EMP_5115,VEND_1007,CONSULTING_SERVICES,7392,493.55,25000,BANK_HASH_1bf6aed7,139.132.82.185,0,LEGITIMATE
TXN_105190,2026-02-12 10:25:00,EMP_5178,VEND_1048,OFFICE_SUPPLIES,5111,615.59,25000,BANK_HASH_faec7c0e,195.251.146.77,0,LEGITIMATE
TXN_105191,2026-03-17 18:13:00,EMP_5059,VEND_1097,CONSULTING_SERVICES,7392,1820.01,25000,BANK_HASH_099bcee7,181.116.211.65,0,LEGITIMATE
TXN_105192,2026-01-16 01:29:00,EMP_5098,VEND_1071,TRAVEL_FLIGHTS,4511,2184.27,10000,BANK_HASH_3c854d12,40.128.92.170,0,LEGITIMATE
TXN_105193,2026-03-27 21:54:00,EMP_5103,VEND_1058,LUXURY_RETAIL,5944,3986.16,5000,BANK_HASH_4852d0ef,33.203.185.13,0,LEGITIMATE
TXN_105194,2026-02-09 18:41:00,EMP_5099,VEND_1035,IT_HARDWARE,5732,353.75,10000,BANK_HASH_f3f0c3f7,37.101.124.143,0,LEGITIMATE
TXN_105195,2026-03-29 04:42:00,EMP_5150,VEND_1091,LUXURY_RETAIL,5944,2409.22,5000,BANK_HASH_f221fef0,95.161.122.114,0,LEGITIMATE
TXN_105196,2026-01-31 09:14:00,EMP_5020,VEND_1081,LUXURY_RETAIL,5944,2022.25,5000,BANK_HASH_4023c5f3,28.200.227.36,0,LEGITIMATE
TXN_105197,2026-02-27 18:58:00,EMP_5067,VEND_1074,LUXURY_RETAIL,5944,108.88,5000,BANK_HASH_cfe23a94,92.81.67.81,0,LEGITIMATE
TXN_105198,2026-01-15 08:19:00,EMP_5127,VEND_1033,TRAVEL_FLIGHTS,4511,744.63,25000,BANK_HASH_5c80ef4c,99.101.137.255,0,LEGITIMATE
TXN_105199,2026-02-09 06:55:00,EMP_5136,VEND_1005,CONSULTING_SERVICES,7392,508.53,10000,BANK_HASH_eaf7a55d,130.63.63.59,0,LEGITIMATE
TXN_105200,2026-03-11 10:22:00,EMP_5185,VEND_1027,OFFICE_SUPPLIES,5111,554.67,5000,BANK_HASH_781545b3,215.181.184.152,0,LEGITIMATE
TXN_105201,2026-03-03 09:29:00,EMP_5087,VEND_1037,IT_HARDWARE,5732,6117.13,25000,BANK_HASH_742facd6,11.104.219.159,0,LEGITIMATE
TXN_105202,2026-02-08 23:26:00,EMP_5149,VEND_1046,CONSULTING_SERVICES,7392,1554.09,25000,BANK_HASH_09121b62,182.188.25.23,0,LEGITIMATE
TXN_105203,2026-03-04 02:30:00,EMP_5026,VEND_1013,OFFICE_SUPPLIES,5111,1907.05,25000,BANK_HASH_587e6e4f,42.165.68.232,0,LEGITIMATE
TXN_105204,2026-03-29 07:22:00,EMP_5115,VEND_1046,TRAVEL_FLIGHTS,4511,5643.66,25000,BANK_HASH_09121b62,210.123.218.229,0,LEGITIMATE
TXN_105205,2026-03-14 22:09:00,EMP_5118,VEND_1019,CONSULTING_SERVICES,7392,720.3,25000,BANK_HASH_4971781f,199.112.200.178,0,LEGITIMATE
TXN_105206,2026-02-08 00:21:00,EMP_5174,VEND_1073,IT_HARDWARE,5732,2438.02,25000,BANK_HASH_70d8cd87,50.58.164.66,0,LEGITIMATE
TXN_105207,2026-03-16 08:38:00,EMP_5174,VEND_1003,IT_HARDWARE,5732,865.15,25000,BANK_HASH_cce8776d,30.54.31.251,0,LEGITIMATE
TXN_105208,2026-02-15 03:26:00,EMP_5175,VEND_1048,LUXURY_RETAIL,5944,4603.24,10000,BANK_HASH_faec7c0e,110.239.16.175,1,MCC_OFFHOURS_MISUSE
TXN_105209,2026-01-25 04:45:00,EMP_5151,VEND_1093,CONSULTING_SERVICES,7392,308.88,10000,BANK_HASH_94b19788,149.126.205.230,0,LEGITIMATE
TXN_105210,2026-01-17 21:50:00,EMP_5017,VEND_1027,CONSULTING_SERVICES,7392,4435.74,5000,BANK_HASH_781545b3,111.76.70.35,0,LEGITIMATE
TXN_105211,2026-02-26 22:28:00,EMP_5008,VEND_1079,LUXURY_RETAIL,5944,380.33,25000,BANK_HASH_0765bba8,7.225.192.79,0,LEGITIMATE
TXN_105212,2026-03-15 02:57:00,EMP_5119,VEND_1005,IT_HARDWARE,5732,602.28,10000,BANK_HASH_eaf7a55d,112.149.220.142,0,LEGITIMATE
TXN_105213,2026-03-05 22:37:00,EMP_5036,VEND_1048,IT_HARDWARE,5732,2127.06,5000,BANK_HASH_faec7c0e,186.129.143.240,0,LEGITIMATE
TXN_105214,2026-01-10 05:50:00,EMP_5190,VEND_1097,LUXURY_RETAIL,5944,760.71,25000,BANK_HASH_099bcee7,93.198.181.157,0,LEGITIMATE
TXN_105215,2026-02-15 11:08:00,EMP_5112,VEND_1097,IT_HARDWARE,5732,1415.55,5000,BANK_HASH_099bcee7,150.31.203.70,0,LEGITIMATE
TXN_105216,2026-03-26 09:26:00,EMP_5107,VEND_1022,IT_HARDWARE,5732,892.03,5000,BANK_HASH_6bfb8537,87.71.204.37,0,LEGITIMATE
TXN_105217,2026-01-26 13:14:00,EMP_5167,VEND_1021,TRAVEL_FLIGHTS,4511,2044.35,5000,BANK_HASH_676b9269,15.147.173.212,0,LEGITIMATE
